month,year,usage,area,floor,minTemp,maxTemp,avgTemp,semester
4,2561,4980,1318.59,2,24,32,29,1
5,2561,4860,1318.59,2,28,31,29,1
6,2561,4740,1318.59,2,26,31,30,0
7,2561,4680,1318.59,2,27,30,29,0
8,2561,5880,1318.59,2,27,30,29,1
9,2561,4440,1318.59,2,27,31,29,1
10,2561,4620,1318.59,2,27,31,29,1
11,2561,5160,1318.59,2,26,31,29,1
12,2561,3960,1318.59,2,26,30,28,1
1,2556,109000,14469.88,4,26,30,28,1
2,2556,127000,14469.88,4,28,32,30,1
3,2556,118000,14469.88,4,24,34,31,0
4,2556,92000,14469.88,4,29,34,32,0
5,2556,129000,14469.88,4,30,34,32,0
6,2556,145000,14469.88,4,28,32,30,1
7,2556,135000,14469.88,4,28,32,30,1
8,2556,140000,14469.88,4,28,31,30,1
9,2556,137000,14469.88,4,24,32,29,1
10,2556,127000,14469.88,4,26,31,29,0
11,2556,139000,14469.88,4,26,31,30,1
12,2556,89000,14469.88,4,21,30,25,1
1,2557,84000,14469.88,4,21,28,25,1
2,2557,111000,14469.88,4,24,29,28,1
3,2557,129000,14469.88,4,27,32,30,1
4,2557,101000,14469.88,4,29,33,31,1
5,2557,103000,14469.88,4,29,33,31,1
6,2557,104000,14469.88,4,28,32,30,0
7,2557,114000,14469.88,4,27,32,30,0
8,2557,129000,14469.88,4,27,31,29,1
9,2557,153000,14469.88,4,28,31,29,1
10,2557,144000,14469.88,4,27,29,29,1
11,2557,153000,14469.88,4,26,31,29,1
12,2557,96000,14469.88,4,24,29,27,1
1,2558,106000,14469.88,4,23,29,26,1
2,2558,111000,14469.88,4,26,31,28,1
3,2558,126000,14469.88,4,27,31,30,1
4,2558,114000,14469.88,4,27,33,30,1
5,2558,102000,14469.88,4,29,32,31,1
6,2558,85000,14469.88,4,29,33,30,0
7,2558,108000,14469.88,4,28,32,30,0
8,2558,112000,14469.88,4,27,32,30,1
9,2558,132000,14469.88,4,26,31,29,1
10,2558,137000,14469.88,4,27,30,29,1
11,2558,152000,14469.88,4,28,31,29,1
12,2558,110000,14469.88,4,24,31,28,1
1,2559,120000,14469.88,4,18,31,27,1
2,2559,139000,14469.88,4,20,30,28,1
3,2559,174000,14469.88,4,27,33,31,1
4,2559,155000,14469.88,4,29,34,32,1
5,2559,142000,14469.88,4,29,34,32,1
6,2559,111000,14469.88,4,27,32,29,0
7,2559,115000,14469.88,4,28,31,29,0
8,2559,151000,14469.88,4,29,31,30,1
9,2559,167000,14469.88,4,27,31,29,1
10,2559,140000,14469.88,4,27,30,29,1
11,2559,151000,14469.88,4,27,31,29,1
12,2559,90000,14469.88,4,24,30,27,1
1,2560,118000,14469.88,4,26,29,27,1
2,2560,127000,14469.88,4,24,31,28,1
3,2560,172000,14469.88,4,27,32,30,1
4,2560,133000,14469.88,4,28,33,31,1
5,2560,135000,14469.88,4,27,32,30,1
6,2560,135000,14469.88,4,28,31,29,0
7,2560,111000,14469.88,4,27,31,29,0
8,2560,143000,14469.88,4,27,31,29,1
9,2560,163000,14469.88,4,28,31,29,1
10,2560,140000,14469.88,4,26,31,28,1
11,2560,149000,14469.88,4,25,30,28,1
12,2560,149000,14469.88,4,20,29,26,1
1,2561,121000,14469.88,4,22,30,27,1
2,2561,127000,14469.88,4,23,30,27,1
3,2561,153000,14469.88,4,24,31,29,1
4,2561,126000,14469.88,4,24,32,29,1
5,2561,136000,14469.88,4,28,31,29,1
6,2561,104000,14469.88,4,26,31,30,0
7,2561,110000,14469.88,4,27,30,29,0
8,2561,123000,14469.88,4,27,30,29,1
9,2561,137000,14469.88,4,27,31,29,1
10,2561,140000,14469.88,4,27,31,29,1
11,2561,144000,14469.88,4,26,31,29,1
12,2561,83000,14469.88,4,26,30,28,1
1,2556,18080,2431.37,5,26,30,28,1
2,2556,14720,2431.37,5,28,32,30,1
3,2556,26800,2431.37,5,24,34,31,0
4,2556,21840,2431.37,5,29,34,32,0
5,2556,5680,2431.37,5,30,34,32,0
6,2556,12560,2431.37,5,28,32,30,1
7,2556,12960,2431.37,5,28,32,30,1
8,2556,12640,2431.37,5,28,31,30,1
9,2556,30880,2431.37,5,24,32,29,1
10,2556,11600,2431.37,5,26,31,29,0
11,2556,9840,2431.37,5,26,31,30,1
12,2556,23440,2431.37,5,21,30,25,1
1,2557,11600,2431.37,5,21,28,25,1
2,2557,21040,2431.37,5,24,29,28,1
3,2557,25600,2431.37,5,27,32,30,1
4,2557,14640,2431.37,5,29,33,31,1
5,2557,8560,2431.37,5,29,33,31,1
6,2557,11120,2431.37,5,28,32,30,0
7,2557,15120,2431.37,5,27,32,30,0
8,2557,11440,2431.37,5,27,31,29,1
9,2557,21200,2431.37,5,28,31,29,1
10,2557,14240,2431.37,5,27,29,29,1
11,2557,14240,2431.37,5,26,31,29,1
12,2557,14640,2431.37,5,24,29,27,1
1,2558,34320,2431.37,5,23,29,26,1
2,2558,30960,2431.37,5,26,31,28,1
3,2558,3680,2431.37,5,27,31,30,1
4,2558,1360,2431.37,5,27,33,30,1
5,2558,2800,2431.37,5,29,32,31,1
6,2558,6400,2431.37,5,29,33,30,0
7,2558,35440,2431.37,5,28,32,30,0
8,2558,38560,2431.37,5,27,32,30,1
9,2558,24960,2431.37,5,26,31,29,1
10,2558,13520,2431.37,5,27,30,29,1
11,2558,14800,2431.37,5,28,31,29,1
12,2558,20000,2431.37,5,24,31,28,1
1,2559,18720,2431.37,5,18,31,27,1
2,2559,9840,2431.37,5,20,30,28,1
3,2559,4560,2431.37,5,27,33,31,1
4,2559,12720,2431.37,5,29,34,32,1
5,2559,60640,2431.37,5,29,34,32,1
6,2559,52240,2431.37,5,27,32,29,0
7,2559,41120,2431.37,5,28,31,29,0
8,2559,19920,2431.37,5,29,31,30,1
9,2559,18800,2431.37,5,27,31,29,1
10,2559,15440,2431.37,5,27,30,29,1
11,2559,17200,2431.37,5,27,31,29,1
12,2559,11600,2431.37,5,24,30,27,1
1,2560,17440,2431.37,5,26,29,27,1
2,2560,20800,2431.37,5,24,31,28,1
3,2560,21200,2431.37,5,27,32,30,1
4,2560,26400,2431.37,5,28,33,31,1
5,2560,26480,2431.37,5,27,32,30,1
6,2560,11840,2431.37,5,28,31,29,0
7,2560,10240,2431.37,5,27,31,29,0
8,2560,18320,2431.37,5,27,31,29,1
9,2560,17120,2431.37,5,28,31,29,1
10,2560,18160,2431.37,5,26,31,28,1
11,2560,18480,2431.37,5,25,30,28,1
12,2560,8000,2431.37,5,20,29,26,1
1,2561,12720,2431.37,5,22,30,27,1
2,2561,11760,2431.37,5,23,30,27,1
3,2561,26400,2431.37,5,24,31,29,1
4,2561,14000,2431.37,5,24,32,29,1
5,2561,15120,2431.37,5,28,31,29,1
6,2561,25360,2431.37,5,26,31,30,0
7,2561,12320,2431.37,5,27,30,29,0
8,2561,11920,2431.37,5,27,30,29,1
9,2561,25040,2431.37,5,27,31,29,1
10,2561,18720,2431.37,5,27,31,29,1
11,2561,24080,2431.37,5,26,31,29,1
12,2561,25920,2431.37,5,26,30,28,1
1,2557,5000,1057.58,3,21,28,25,1
2,2557,5800,1057.58,3,24,29,28,1
3,2557,5628,1057.58,3,27,32,30,1
4,2557,6052,1057.58,3,29,33,31,1
5,2557,4259,1057.58,3,29,33,31,1
6,2557,6051,1057.58,3,28,32,30,0
7,2557,6000,1057.58,3,27,32,30,0
8,2557,4259,1057.58,3,27,31,29,1
9,2557,4259,1057.58,3,28,31,29,1
10,2557,4383,1057.58,3,27,29,29,1
11,2557,7617,1057.58,3,26,31,29,1
12,2557,4673,1057.58,3,24,29,27,1
1,2558,4673,1057.58,3,23,29,26,1
2,2558,5595,1057.58,3,26,31,28,1
3,2558,7466,1057.58,3,27,31,30,1
4,2558,8033,1057.58,3,27,33,30,1
5,2558,8061,1057.58,3,29,32,31,1
6,2558,8343,1057.58,3,29,33,30,0
7,2558,7884,1057.58,3,28,32,30,0
8,2558,7228,1057.58,3,27,32,30,1
9,2558,8506,1057.58,3,26,31,29,1
10,2558,56,1057.58,3,27,30,29,1
11,2558,76,1057.58,3,28,31,29,1
12,2558,8699,1057.58,3,24,31,28,1
1,2559,9900,1057.58,3,18,31,27,1
2,2559,13728,1057.58,3,20,30,28,1
3,2559,31735,1057.58,3,27,33,31,1
4,2559,30099,1057.58,3,29,34,32,1
5,2559,31454,1057.58,3,29,34,32,1
6,2559,35833,1057.58,3,27,32,29,0
7,2559,28187,1057.58,3,28,31,29,0
8,2559,36319,1057.58,3,29,31,30,1
9,2559,34794,1057.58,3,27,31,29,1
10,2559,35057,1057.58,3,27,30,29,1
11,2559,36093,1057.58,3,27,31,29,1
12,2559,39557,1057.58,3,24,30,27,1
1,2560,22583,1057.58,3,26,29,27,1
2,2560,30920,1057.58,3,24,31,28,1
3,2560,44522,1057.58,3,27,32,30,1
4,2560,34768,1057.58,3,28,33,31,1
5,2560,35216,1057.58,3,27,32,30,1
6,2560,40612,1057.58,3,28,31,29,0
7,2560,37348,1057.58,3,27,31,29,0
8,2560,52562,1057.58,3,27,31,29,1
9,2560,48094,1057.58,3,28,31,29,1
10,2560,43524,1057.58,3,26,31,28,1
11,2560,51923,1057.58,3,25,30,28,1
12,2560,47047,1057.58,3,20,29,26,1
1,2561,51860,1057.58,3,22,30,27,1
2,2561,58709,1057.58,3,23,30,27,1
3,2561,59672,1057.58,3,24,31,29,1
4,2561,60292,1057.58,3,24,32,29,1
5,2561,65352,1057.58,3,28,31,29,1
6,2561,58772,1057.58,3,26,31,30,0
7,2561,62035,1057.58,3,27,30,29,0
8,2561,68745,1057.58,3,27,30,29,1
9,2561,59489,1057.58,3,27,31,29,1
10,2561,70178,1057.58,3,27,31,29,1
11,2561,68421,1057.58,3,26,31,29,1
12,2561,51612,1057.58,3,26,30,28,1
1,2556,19440,3474.08,3,26,30,28,1
2,2556,25720,3474.08,3,28,32,30,1
3,2556,14360,3474.08,3,24,34,31,0
4,2556,13800,3474.08,3,29,34,32,0
5,2556,16280,3474.08,3,30,34,32,0
6,2556,22540,3474.08,3,28,32,30,1
7,2556,22540,3474.08,3,28,32,30,1
8,2556,31120,3474.08,3,28,31,30,1
9,2556,26160,3474.08,3,24,32,29,1
10,2556,14600,3474.08,3,26,31,29,0
11,2556,19480,3474.08,3,26,31,30,1
12,2556,16320,3474.08,3,21,30,25,1
1,2557,12800,3474.08,3,21,28,25,1
2,2557,20040,3474.08,3,24,29,28,1
3,2557,18320,3474.08,3,27,32,30,1
4,2557,13800,3474.08,3,29,33,31,1
5,2557,11720,3474.08,3,29,33,31,1
6,2557,22120,3474.08,3,28,32,30,0
7,2557,22600,3474.08,3,27,32,30,0
8,2557,26800,3474.08,3,27,31,29,1
9,2557,22120,3474.08,3,28,31,29,1
10,2557,25423,3474.08,3,27,29,29,1
11,2557,22095,3474.08,3,26,31,29,1
12,2557,15720,3474.08,3,24,29,27,1
1,2558,27619,3474.08,3,23,29,26,1
2,2558,24879,3474.08,3,26,31,28,1
3,2558,29940,3474.08,3,27,31,30,1
4,2558,19919,3474.08,3,27,33,30,1
5,2558,15910,3474.08,3,29,32,31,1
6,2558,24206,3474.08,3,29,33,30,0
7,2558,14501,3474.08,3,28,32,30,0
8,2558,20466,3474.08,3,27,32,30,1
9,2558,37485,3474.08,3,26,31,29,1
10,2558,11042,3474.08,3,27,30,29,1
11,2558,40309,3474.08,3,28,31,29,1
12,2558,37485,3474.08,3,24,31,28,1
1,2559,21549,3474.08,3,18,31,27,1
2,2559,15912,3474.08,3,20,30,28,1
3,2559,27587,3474.08,3,27,33,31,1
4,2559,37833,3474.08,3,29,34,32,1
5,2559,21176,3474.08,3,29,34,32,1
6,2559,18578,3474.08,3,27,32,29,0
7,2559,16639,3474.08,3,28,31,29,0
8,2559,22325,3474.08,3,29,31,30,1
9,2559,22637,3474.08,3,27,31,29,1
10,2559,31918,3474.08,3,27,30,29,1
11,2559,15915,3474.08,3,27,31,29,1
12,2559,17348,3474.08,3,24,30,27,1
1,2560,23605,3474.08,3,26,29,27,1
2,2560,20928,3474.08,3,24,31,28,1
3,2560,23745,3474.08,3,27,32,30,1
4,2560,26198,3474.08,3,28,33,31,1
5,2560,21721,3474.08,3,27,32,30,1
6,2560,22561,3474.08,3,28,31,29,0
7,2560,24657,3474.08,3,27,31,29,0
8,2560,20002,3474.08,3,27,31,29,1
9,2560,28313,3474.08,3,28,31,29,1
10,2560,22727,3474.08,3,26,31,28,1
11,2560,31212,3474.08,3,25,30,28,1
12,2560,16793,3474.08,3,20,29,26,1
1,2561,20390,3474.08,3,22,30,27,1
2,2561,32491,3474.08,3,23,30,27,1
3,2561,25935,3474.08,3,24,31,29,1
4,2561,24310,3474.08,3,24,32,29,1
5,2561,25621,3474.08,3,28,31,29,1
6,2561,19824,3474.08,3,26,31,30,0
7,2561,25952,3474.08,3,27,30,29,0
8,2561,18072,3474.08,3,27,30,29,1
9,2561,39726,3474.08,3,27,31,29,1
10,2561,13250,3474.08,3,27,31,29,1
11,2561,29511,3474.08,3,26,31,29,1
12,2561,17331,3474.08,3,26,30,28,1
1,2556,82000,17372.33,11,26,30,28,1
2,2556,91000,17372.33,11,28,32,30,1
3,2556,86000,17372.33,11,24,34,31,0
4,2556,76000,17372.33,11,29,34,32,0
5,2556,89000,17372.33,11,30,34,32,0
6,2556,100000,17372.33,11,28,32,30,1
7,2556,80000,17372.33,11,28,32,30,1
8,2556,91000,17372.33,11,28,31,30,1
9,2556,86000,17372.33,11,24,32,29,1
10,2556,71000,17372.33,11,26,31,29,0
11,2556,86000,17372.33,11,26,31,30,1
12,2556,50000,17372.33,11,21,30,25,1
1,2557,47000,17372.33,11,21,28,25,1
2,2557,68000,17372.33,11,24,29,28,1
3,2557,81000,17372.33,11,27,32,30,1
4,2557,67000,17372.33,11,29,33,31,1
5,2557,65000,17372.33,11,29,33,31,1
6,2557,66000,17372.33,11,28,32,30,0
7,2557,65000,17372.33,11,27,32,30,0
8,2557,75000,17372.33,11,27,31,29,1
9,2557,87000,17372.33,11,28,31,29,1
10,2557,85000,17372.33,11,27,29,29,1
11,2557,87000,17372.33,11,26,31,29,1
12,2557,47000,17372.33,11,24,29,27,1
1,2558,56000,17372.33,11,23,29,26,1
2,2558,76000,17372.33,11,26,31,28,1
3,2558,85000,17372.33,11,27,31,30,1
4,2558,84000,17372.33,11,27,33,30,1
5,2558,75000,17372.33,11,29,32,31,1
6,2558,61000,17372.33,11,29,33,30,0
7,2558,79000,17372.33,11,28,32,30,0
8,2558,86000,17372.33,11,27,32,30,1
9,2558,92000,17372.33,11,26,31,29,1
10,2558,86000,17372.33,11,27,30,29,1
11,2558,92000,17372.33,11,28,31,29,1
12,2558,57000,17372.33,11,24,31,28,1
1,2559,66000,17372.33,11,18,31,27,1
2,2559,77000,17372.33,11,20,30,28,1
3,2559,98000,17372.33,11,27,33,31,1
4,2559,91000,17372.33,11,29,34,32,1
5,2559,69000,17372.33,11,29,34,32,1
6,2559,65000,17372.33,11,27,32,29,0
7,2559,65000,17372.33,11,28,31,29,0
8,2559,87000,17372.33,11,29,31,30,1
9,2559,82000,17372.33,11,27,31,29,1
10,2559,79000,17372.33,11,27,30,29,1
11,2559,85000,17372.33,11,27,31,29,1
12,2559,47000,17372.33,11,24,30,27,1
1,2560,63000,17372.33,11,26,29,27,1
2,2560,70000,17372.33,11,24,31,28,1
3,2560,92000,17372.33,11,27,32,30,1
4,2560,75000,17372.33,11,28,33,31,1
5,2560,76000,17372.33,11,27,32,30,1
6,2560,76000,17372.33,11,28,31,29,0
7,2560,63000,17372.33,11,27,31,29,0
8,2560,76000,17372.33,11,27,31,29,1
9,2560,82000,17372.33,11,28,31,29,1
10,2560,66000,17372.33,11,26,31,28,1
11,2560,76000,17372.33,11,25,30,28,1
12,2560,76000,17372.33,11,20,29,26,1
1,2561,60000,17372.33,11,22,30,27,1
2,2561,70000,17372.33,11,23,30,27,1
3,2561,81000,17372.33,11,24,31,29,1
4,2561,72000,17372.33,11,24,32,29,1
5,2561,66000,17372.33,11,28,31,29,1
6,2561,69000,17372.33,11,26,31,30,0
7,2561,68000,17372.33,11,27,30,29,0
8,2561,74000,17372.33,11,27,30,29,1
9,2561,79000,17372.33,11,27,31,29,1
10,2561,79000,17372.33,11,27,31,29,1
11,2561,86000,17372.33,11,26,31,29,1
12,2561,50000,17372.33,11,26,30,28,1
1,2556,31440,2242.33,2,26,30,28,1
2,2556,33840,2242.33,2,28,32,30,1
3,2556,30640,2242.33,2,24,34,31,0
4,2556,26720,2242.33,2,29,34,32,0
5,2556,33920,2242.33,2,30,34,32,0
6,2556,36800,2242.33,2,28,32,30,1
7,2556,36160,2242.33,2,28,32,30,1
8,2556,40720,2242.33,2,28,31,30,1
9,2556,34320,2242.33,2,24,32,29,1
10,2556,29040,2242.33,2,26,31,29,0
11,2556,37040,2242.33,2,26,31,30,1
12,2556,20080,2242.33,2,21,30,25,1
1,2557,23040,2242.33,2,21,28,25,1
2,2557,49200,2242.33,2,24,29,28,1
3,2557,27840,2242.33,2,27,32,30,1
4,2557,22640,2242.33,2,29,33,31,1
5,2557,25760,2242.33,2,29,33,31,1
6,2557,25200,2242.33,2,28,32,30,0
7,2557,27520,2242.33,2,27,32,30,0
8,2557,23760,2242.33,2,27,31,29,1
9,2557,26240,2242.33,2,28,31,29,1
10,2557,19440,2242.33,2,27,29,29,1
11,2557,18640,2242.33,2,26,31,29,1
12,2557,13640,2242.33,2,24,29,27,1
1,2558,13640,2242.33,2,23,29,26,1
2,2558,17600,2242.33,2,26,31,28,1
3,2558,20000,2242.33,2,27,31,30,1
4,2558,17760,2242.33,2,27,33,30,1
5,2558,16880,2242.33,2,29,32,31,1
6,2558,16480,2242.33,2,29,33,30,0
7,2558,17280,2242.33,2,28,32,30,0
8,2558,21200,2242.33,2,27,32,30,1
9,2558,22240,2242.33,2,26,31,29,1
10,2558,22000,2242.33,2,27,30,29,1
11,2558,21440,2242.33,2,28,31,29,1
12,2558,12000,2242.33,2,24,31,28,1
1,2559,15600,2242.33,2,18,31,27,1
2,2559,18080,2242.33,2,20,30,28,1
3,2559,23440,2242.33,2,27,33,31,1
4,2559,20640,2242.33,2,29,34,32,1
5,2559,14560,2242.33,2,29,34,32,1
6,2559,16480,2242.33,2,27,32,29,0
7,2559,34000,2242.33,2,28,31,29,0
8,2559,1840,2242.33,2,29,31,30,1
9,2559,20960,2242.33,2,27,31,29,1
10,2559,17840,2242.33,2,27,30,29,1
11,2559,20000,2242.33,2,27,31,29,1
12,2559,10880,2242.33,2,24,30,27,1
1,2560,15200,2242.33,2,26,29,27,1
2,2560,16480,2242.33,2,24,31,28,1
3,2560,25440,2242.33,2,27,32,30,1
4,2560,17440,2242.33,2,28,33,31,1
5,2560,15920,2242.33,2,27,32,30,1
6,2560,16960,2242.33,2,28,31,29,0
7,2560,13520,2242.33,2,27,31,29,0
8,2560,20000,2242.33,2,27,31,29,1
9,2560,21200,2242.33,2,28,31,29,1
10,2560,14640,2242.33,2,26,31,28,1
11,2560,17200,2242.33,2,25,30,28,1
12,2560,10160,2242.33,2,20,29,26,1
1,2561,14080,2242.33,2,22,30,27,1
2,2561,18960,2242.33,2,23,30,27,1
3,2561,15440,2242.33,2,24,31,29,1
4,2561,13760,2242.33,2,24,32,29,1
5,2561,13120,2242.33,2,28,31,29,1
6,2561,13520,2242.33,2,26,31,30,0
7,2561,14000,2242.33,2,27,30,29,0
8,2561,16880,2242.33,2,27,30,29,1
9,2561,15120,2242.33,2,27,31,29,1
10,2561,15280,2242.33,2,27,31,29,1
11,2561,16560,2242.33,2,26,31,29,1
12,2561,9520,2242.33,2,26,30,28,1
1,2556,36680,4618.85,10,26,30,28,1
2,2556,36630,4618.85,10,28,32,30,1
3,2556,42250,4618.85,10,24,34,31,0
4,2556,33290,4618.85,10,29,34,32,0
5,2556,41400,4618.85,10,30,34,32,0
6,2556,37660,4618.85,10,28,32,30,1
7,2556,37900,4618.85,10,28,32,30,1
8,2556,40570,4618.85,10,28,31,30,1
9,2556,35510,4618.85,10,24,32,29,1
10,2556,34640,4618.85,10,26,31,29,0
11,2556,36100,4618.85,10,26,31,30,1
12,2556,19360,4618.85,10,21,30,25,1
1,2557,22500,4618.85,10,21,28,25,1
2,2557,49930,4618.85,10,24,29,28,1
3,2557,35630,4618.85,10,27,32,30,1
4,2557,29100,4618.85,10,29,33,31,1
5,2557,35140,4618.85,10,29,33,31,1
6,2557,39740,4618.85,10,28,32,30,0
7,2557,24580,4618.85,10,27,32,30,0
8,2557,25640,4618.85,10,27,31,29,1
9,2557,28300,4618.85,10,28,31,29,1
10,2557,26540,4618.85,10,27,29,29,1
11,2557,21150,4618.85,10,26,31,29,1
12,2557,18690,4618.85,10,24,29,27,1
1,2558,18700,4618.85,10,23,29,26,1
2,2558,20140,4618.85,10,26,31,28,1
3,2558,24260,4618.85,10,27,31,30,1
4,2558,23030,4618.85,10,27,33,30,1
5,2558,25630,4618.85,10,29,32,31,1
6,2558,24610,4618.85,10,29,33,30,0
7,2558,24760,4618.85,10,28,32,30,0
8,2558,23190,4618.85,10,27,32,30,1
9,2558,22670,4618.85,10,26,31,29,1
10,2558,19020,4618.85,10,27,30,29,1
11,2558,18520,4618.85,10,28,31,29,1
12,2558,39700,4618.85,10,24,31,28,1
1,2559,15360,4618.85,10,18,31,27,1
2,2559,18110,4618.85,10,20,30,28,1
3,2559,24560,4618.85,10,27,33,31,1
4,2559,23350,4618.85,10,29,34,32,1
5,2559,26860,4618.85,10,29,34,32,1
6,2559,26450,4618.85,10,27,32,29,0
7,2559,22060,4618.85,10,28,31,29,0
8,2559,25950,4618.85,10,29,31,30,1
9,2559,22740,4618.85,10,27,31,29,1
10,2559,20560,4618.85,10,27,30,29,1
11,2559,23550,4618.85,10,27,31,29,1
12,2559,19810,4618.85,10,24,30,27,1
1,2560,18240,4618.85,10,26,29,27,1
2,2560,16600,4618.85,10,24,31,28,1
3,2560,25920,4618.85,10,27,32,30,1
4,2560,24090,4618.85,10,28,33,31,1
5,2560,28430,4618.85,10,27,32,30,1
6,2560,28730,4618.85,10,28,31,29,0
7,2560,25920,4618.85,10,27,31,29,0
8,2560,28930,4618.85,10,27,31,29,1
9,2560,25250,4618.85,10,28,31,29,1
10,2560,21620,4618.85,10,26,31,28,1
11,2560,24950,4618.85,10,25,30,28,1
12,2560,19410,4618.85,10,20,29,26,1
1,2561,29650,4618.85,10,22,30,27,1
2,2561,21640,4618.85,10,23,30,27,1
3,2561,26510,4618.85,10,24,31,29,1
4,2561,22810,4618.85,10,24,32,29,1
5,2561,25981,4618.85,10,28,31,29,1
6,2561,26989,4618.85,10,26,31,30,0
7,2561,24426,4618.85,10,27,30,29,0
8,2561,23093,4618.85,10,27,30,29,1
9,2561,21181,4618.85,10,27,31,29,1
10,2561,21890,4618.85,10,27,31,29,1
11,2561,23680,4618.85,10,26,31,29,1
12,2561,18690,4618.85,10,26,30,28,1
1,2556,28101,3828.18,4,26,30,28,1
2,2556,31296,3828.18,4,28,32,30,1
3,2556,29733,3828.18,4,24,34,31,0
4,2556,29996,3828.18,4,29,34,32,0
5,2556,36052,3828.18,4,30,34,32,0
6,2556,31105,3828.18,4,28,32,30,1
7,2556,28922,3828.18,4,28,32,30,1
8,2556,28916,3828.18,4,28,31,30,1
9,2556,27897,3828.18,4,24,32,29,1
10,2556,26846,3828.18,4,26,31,29,0
11,2556,25832,3828.18,4,26,31,30,1
12,2556,17667,3828.18,4,21,30,25,1
1,2557,18941,3828.18,4,21,28,25,1
2,2557,22551,3828.18,4,24,29,28,1
3,2557,28889,3828.18,4,27,32,30,1
4,2557,28249,3828.18,4,29,33,31,1
5,2557,30220,3828.18,4,29,33,31,1
6,2557,30174,3828.18,4,28,32,30,0
7,2557,30670,3828.18,4,27,32,30,0
8,2557,28783,3828.18,4,27,31,29,1
9,2557,30675,3828.18,4,28,31,29,1
10,2557,29088,3828.18,4,27,29,29,1
11,2557,28594,3828.18,4,26,31,29,1
12,2557,24189,3828.18,4,24,29,27,1
1,2558,21871,3828.18,4,23,29,26,1
2,2558,26413,3828.18,4,26,31,28,1
3,2558,31691,3828.18,4,27,31,30,1
4,2558,30125,3828.18,4,27,33,30,1
5,2558,28694,3828.18,4,29,32,31,1
6,2558,30524,3828.18,4,29,33,30,0
7,2558,31942,3828.18,4,28,32,30,0
8,2558,30714,3828.18,4,27,32,30,1
9,2558,30541,3828.18,4,26,31,29,1
10,2558,29975,3828.18,4,27,30,29,1
11,2558,31639,3828.18,4,28,31,29,1
12,2558,28290,3828.18,4,24,31,28,1
1,2559,25163,3828.18,4,18,31,27,1
2,2559,25668,3828.18,4,20,30,28,1
3,2559,34186,3828.18,4,27,33,31,1
4,2559,31278,3828.18,4,29,34,32,1
5,2559,33835,3828.18,4,29,34,32,1
6,2559,31099,3828.18,4,27,32,29,0
7,2559,28767,3828.18,4,28,31,29,0
8,2559,31742,3828.18,4,29,31,30,1
9,2559,32401,3828.18,4,27,31,29,1
10,2559,29575,3828.18,4,27,30,29,1
11,2559,28927,3828.18,4,27,31,29,1
12,2559,25476,3828.18,4,24,30,27,1
1,2560,24732,3828.18,4,26,29,27,1
2,2560,26803,3828.18,4,24,31,28,1
3,2560,34221,3828.18,4,27,32,30,1
4,2560,30382,3828.18,4,28,33,31,1
5,2560,33577,3828.18,4,27,32,30,1
6,2560,33577,3828.18,4,28,31,29,0
7,2560,22296,3828.18,4,27,31,29,0
8,2560,19177,3828.18,4,27,31,29,1
9,2560,18774,3828.18,4,28,31,29,1
10,2560,16605,3828.18,4,26,31,28,1
11,2560,17377,3828.18,4,25,30,28,1
12,2560,17377,3828.18,4,20,29,26,1
1,2561,14375,3828.18,4,22,30,27,1
2,2561,13485,3828.18,4,23,30,27,1
3,2561,16667,3828.18,4,24,31,29,1
4,2561,14802,3828.18,4,24,32,29,1
5,2561,16867,3828.18,4,28,31,29,1
6,2561,15806,3828.18,4,26,31,30,0
7,2561,15361,3828.18,4,27,30,29,0
8,2561,15212,3828.18,4,27,30,29,1
9,2561,13832,3828.18,4,27,31,29,1
10,2561,15542,3828.18,4,27,31,29,1
11,2561,16106,3828.18,4,26,31,29,1
12,2561,12822,3828.18,4,26,30,28,1
1,2556,14575,2429.75,3,26,30,28,1
2,2556,11663,2429.75,3,28,32,30,1
3,2556,8763,2429.75,3,24,34,31,0
4,2556,13250,2429.75,3,29,34,32,0
5,2556,15600,2429.75,3,30,34,32,0
6,2556,16250,2429.75,3,28,32,30,1
7,2556,12800,2429.75,3,28,32,30,1
8,2556,18650,2429.75,3,28,31,30,1
9,2556,13000,2429.75,3,24,32,29,1
10,2556,12200,2429.75,3,26,31,29,0
11,2556,10300,2429.75,3,26,31,30,1
12,2556,8050,2429.75,3,21,30,25,1
1,2557,12150,2429.75,3,21,28,25,1
2,2557,7050,2429.75,3,24,29,28,1
3,2557,9100,2429.75,3,27,32,30,1
4,2557,13400,2429.75,3,29,33,31,1
5,2557,7850,2429.75,3,29,33,31,1
6,2557,9400,2429.75,3,28,32,30,0
7,2557,9850,2429.75,3,27,32,30,0
8,2557,13200,2429.75,3,27,31,29,1
9,2557,16650,2429.75,3,28,31,29,1
10,2557,15050,2429.75,3,27,29,29,1
11,2557,15400,2429.75,3,26,31,29,1
12,2557,6800,2429.75,3,24,29,27,1
1,2558,11150,2429.75,3,23,29,26,1
2,2558,9550,2429.75,3,26,31,28,1
3,2558,21450,2429.75,3,27,31,30,1
4,2558,12500,2429.75,3,27,33,30,1
5,2558,8600,2429.75,3,29,32,31,1
6,2558,17050,2429.75,3,29,33,30,0
7,2558,11800,2429.75,3,28,32,30,0
8,2558,17650,2429.75,3,27,32,30,1
9,2558,19600,2429.75,3,26,31,29,1
10,2558,15600,2429.75,3,27,30,29,1
